Source_Airport,Destination_Airport,Route_Type,Latitude_Source,Longitude_Source,Country_Source,Latitude_Dest,Longitude_Dest,Country_Dest,Distance_km,Est_Duration_hr,Source_in_India,Dest_in_India,Source_Flight_Frequency,Destination_Flight_Frequency,Region_Pair
JGA,IXK,Domestic,22.465499877929688,70.01260375976562,IN,21.317101,70.270401,IN,130.4368009624173,0.22,True,True,146,48,IN → IN
JGA,LTU,Domestic,22.465499877929688,70.01260375976562,IN,18.411501,76.464699,IN,809.218949163115,1.35,True,True,146,49,IN → IN
JGA,NDC,Domestic,22.465499877929688,70.01260375976562,IN,19.1833,77.316704,IN,842.1052517792823,1.4,True,True,146,50,IN → IN
JGA,NAG,Domestic,22.465499877929688,70.01260375976562,IN,21.092199,79.047203,IN,945.1471310449192,1.58,True,True,146,51,IN → IN
JGA,ISK,Domestic,22.465499877929688,70.01260375976562,IN,20.119101,73.912903,IN,480.9570172682496,0.8,True,True,146,52,IN → IN
JGA,PNQ,Domestic,22.465499877929688,70.01260375976562,IN,18.5821,73.919701,IN,593.2214586758984,0.99,True,True,146,53,IN → IN
JGA,PBD,Domestic,22.465499877929688,70.01260375976562,IN,21.649524,69.656405,IN,97.87668311046312,0.16,True,True,146,54,IN → IN
JGA,RTC,Domestic,22.465499877929688,70.01260375976562,IN,17.013599,73.327797,IN,698.4026242932598,1.16,True,True,146,55,IN → IN
JGA,RAJ,Domestic,22.465499877929688,70.01260375976562,IN,22.3092,70.779503,IN,80.74070954126677,0.13,True,True,146,56,IN → IN
JGA,RPR,Domestic,22.465499877929688,70.01260375976562,IN,21.180401,81.7388,IN,1218.5297244420296,2.03,True,True,146,57,IN → IN
JGA,SAG,Domestic,22.465499877929688,70.01260375976562,IN,19.688752,74.377354,IN,548.042967535248,0.91,True,True,146,58,IN → IN
JGA,SSE,Domestic,22.465499877929688,70.01260375976562,IN,17.6280002594,75.93479919430001,IN,819.5580072027849,1.37,True,True,146,59,IN → IN
JGA,STV,Domestic,22.465499877929688,70.01260375976562,IN,21.1141,72.741798,IN,319.34122348674,0.53,True,True,146,60,IN → IN
JGA,UDR,Domestic,22.465499877929688,70.01260375976562,IN,24.6177005768,73.89610290530001,IN,462.5551829006123,0.77,True,True,146,61,IN → IN
JGA,AZH,Domestic,22.465499877929688,70.01260375976562,IN,26.153333,83.118333,IN,1389.1232197810814,2.32,True,True,146,62,IN → IN
JGA,IXV,Domestic,22.465499877929688,70.01260375976562,IN,28.17530059814453,94.802001953125,IN,2566.0853857096104,4.28,True,True,146,63,IN → IN
JGA,IXA,Domestic,22.465499877929688,70.01260375976562,IN,23.886999,91.240402,IN,2173.657603891238,3.62,True,True,146,64,IN → IN
JGA,IXB,Domestic,22.465499877929688,70.01260375976562,IN,26.68120002746582,88.32859802246094,IN,1908.590041567324,3.18,True,True,146,65,IN → IN
JGA,RGH,Domestic,22.465499877929688,70.01260375976562,IN,25.2617,88.795601,IN,1933.4738649330827,3.22,True,True,146,66,IN → IN
JGA,SHL,Domestic,22.465499877929688,70.01260375976562,IN,25.70359992980957,91.97869873046876,IN,2256.02274802389,3.76,True,True,146,67,IN → IN
JGA,VNS,Domestic,22.465499877929688,70.01260375976562,IN,25.452129,82.861805,IN,1346.5656728314032,2.24,True,True,146,68,IN → IN
JGA,BBI,Domestic,22.465499877929688,70.01260375976562,IN,20.2444,85.817802,IN,1654.4901302070086,2.76,True,True,146,69,IN → IN
JGA,PAB,Domestic,22.465499877929688,70.01260375976562,IN,21.9884,82.111,IN,1246.1083095464494,2.08,True,True,146,70,IN → IN
JGA,CCU,Domestic,22.465499877929688,70.01260375976562,IN,22.654699,88.446701,IN,1891.8276883350425,3.15,True,True,146,71,IN → IN
JGA,COH,Domestic,22.465499877929688,70.01260375976562,IN,26.3305,89.467201,IN,2014.2170557431864,3.36,True,True,146,72,IN → IN
JGA,CWK,Domestic,22.465499877929688,70.01260375976562,IN,25.167694,80.9358,IN,1150.656482150173,1.92,True,True,146,73,IN → IN
JGA,DBD,Domestic,22.465499877929688,70.01260375976562,IN,23.834,86.425301,IN,1683.9945066395694,2.81,True,True,146,74,IN → IN
JGA,RDP,Domestic,22.465499877929688,70.01260375976562,IN,23.6225,87.243,IN,1766.6685362216317,2.94,True,True,146,75,IN → IN
JGA,DBR,Domestic,22.465499877929688,70.01260375976562,IN,26.192801,85.916901,IN,1662.5701775219866,2.77,True,True,146,76,IN → IN
JGA,DGH,Domestic,22.465499877929688,70.01260375976562,IN,24.446842,86.704955,IN,1715.8345150392872,2.86,True,True,146,77,IN → IN
JGA,DEP,Domestic,22.465499877929688,70.01260375976562,IN,27.9855003357,94.22280120850002,IN,2506.7228061155347,4.18,True,True,146,78,IN → IN
JGA,GOP,Domestic,22.465499877929688,70.01260375976562,IN,26.7397003174,83.4496994019,IN,1438.2354363917202,2.4,True,True,146,79,IN → IN
JGA,GAU,Domestic,22.465499877929688,70.01260375976562,IN,26.10610008239746,91.58589935302734,IN,2220.955676321777,3.7,True,True,146,80,IN → IN
JGA,GAY,Domestic,22.465499877929688,70.01260375976562,IN,24.744301,84.951202,IN,1542.2155366529694,2.57,True,True,146,81,IN → IN
JGA,IMF,Domestic,22.465499877929688,70.01260375976562,IN,24.7600002289,93.896697998,IN,2443.6612862913003,4.07,True,True,146,82,IN → IN
JGA,JRG,Domestic,22.465499877929688,70.01260375976562,IN,21.9135,84.0504,IN,1446.1054040041977,2.41,True,True,146,83,IN → IN
JGA,PYB,Domestic,22.465499877929688,70.01260375976562,IN,18.879549,82.552478,IN,1363.564730617507,2.27,True,True,146,84,IN → IN
JGA,IXW,Domestic,22.465499877929688,70.01260375976562,IN,22.813706,86.168981,IN,1657.7051405562404,2.76,True,True,146,85,IN → IN
JGA,JRH,Domestic,22.465499877929688,70.01260375976562,IN,26.730456,94.175416,IN,2484.534043125774,4.14,True,True,146,86,IN → IN
JGA,KBK,Domestic,22.465499877929688,70.01260375976562,IN,26.776534,83.889214,IN,1481.293962253088,2.47,True,True,146,87,IN → IN
JGA,IXQ,Domestic,22.465499877929688,70.01260375976562,IN,24.134325,91.810769,IN,2231.6529956363006,3.72,True,True,146,88,IN → IN
JGA,IXH,Domestic,22.465499877929688,70.01260375976562,IN,24.308657,92.00768,IN,2251.805037762463,3.75,True,True,146,89,IN → IN
JGA,IXS,Domestic,22.465499877929688,70.01260375976562,IN,24.9129009247,92.9786987305,IN,2351.4910203856234,3.92,True,True,146,90,IN → IN
JGA,IXN,Domestic,22.465499877929688,70.01260375976562,IN,24.061899,91.603897,IN,2210.613369638705,3.68,True,True,146,91,IN → IN
JGA,AJL,Domestic,22.465499877929688,70.01260375976562,IN,23.840599,92.619698,IN,2313.9508358418857,3.86,True,True,146,92,IN → IN
JGA,IXI,Domestic,22.465499877929688,70.01260375976562,IN,27.295682,94.097266,IN,2483.890296853752,4.14,True,True,146,93,IN → IN
JGA,LDA,Domestic,22.465499877929688,70.01260375976562,IN,25.01018,88.126917,IN,1863.9182696816388,3.11,True,True,146,94,IN → IN
JGA,DIB,Domestic,22.465499877929688,70.01260375976562,IN,27.4839000702,95.0168991089,IN,2576.566283960501,4.29,True,True,146,95,IN → IN
JGA,DMU,Domestic,22.465499877929688,70.01260375976562,IN,25.8838996887,93.7711029053,IN,2436.4588392133537,4.06,True,True,146,96,IN → IN
JGA,MZU,Domestic,22.465499877929688,70.01260375976562,IN,26.119101,85.313698,IN,1601.922505103671,2.67,True,True,146,97,IN → IN
JGA,IXT,Domestic,22.465499877929688,70.01260375976562,IN,28.064786,95.336952,IN,2616.201795897465,4.36,True,True,146,98,IN → IN
JGA,PAT,Domestic,22.465499877929688,70.01260375976562,IN,25.591299,85.087997,IN,1568.9872719980408,2.61,True,True,146,99,IN → IN
JGA,IXR,Domestic,22.465499877929688,70.01260375976562,IN,23.314300537100003,85.3217010498,IN,1570.3519249009953,2.62,True,True,146,100,IN → IN
JGA,RRK,Domestic,22.465499877929688,70.01260375976562,IN,22.256571,84.815193,IN,1521.7637494107248,2.54,True,True,146,101,IN → IN
JGA,RUP,Domestic,22.465499877929688,70.01260375976562,IN,26.141867,89.907892,IN,2054.97652904529,3.42,True,True,146,102,IN → IN
JGA,TEI,Domestic,22.465499877929688,70.01260375976562,IN,27.9412002563,96.1343994141,IN,2691.9867476176214,4.49,True,True,146,103,IN → IN
JGA,TEZ,Domestic,22.465499877929688,70.01260375976562,IN,26.7091007232666,92.78469848632812,IN,2346.954445368948,3.91,True,True,146,104,IN → IN
JGA,VTZ,Domestic,22.465499877929688,70.01260375976562,IN,17.723506,83.227729,IN,1476.454350215899,2.46,True,True,146,105,IN → IN
JGA,ZER,Domestic,22.465499877929688,70.01260375976562,IN,27.588301,93.828102,IN,2461.868081225927,4.1,True,True,146,106,IN → IN
JGA,AGR,Domestic,22.465499877929688,70.01260375976562,IN,27.157683,77.960942,IN,956.5687182715022,1.59,True,True,146,107,IN → IN
JGA,HRH,Domestic,22.465499877929688,70.01260375976562,IN,27.861437,78.145404,IN,1014.35821194684,1.69,True,True,146,108,IN → IN
JGA,IXD,Domestic,22.465499877929688,70.01260375976562,IN,25.4401,81.733902,IN,1235.6403259658127,2.06,True,True,146,109,IN → IN
JGA,ATQ,Domestic,22.465499877929688,70.01260375976562,IN,31.7096,74.797302,IN,1131.390596896235,1.89,True,True,146,110,IN → IN
JGA,AIP,Domestic,22.465499877929688,70.01260375976562,IN,31.4338,75.758797,IN,1147.882007228024,1.91,True,True,146,111,IN → IN
JGA,BKB,Domestic,22.465499877929688,70.01260375976562,IN,28.070601,73.207199,IN,701.0716302883598,1.17,True,True,146,112,IN → IN
JGA,KUU,Domestic,22.465499877929688,70.01260375976562,IN,31.876699,77.154404,IN,1261.7868497175534,2.1,True,True,146,113,IN → IN
JGA,BUP,Domestic,22.465499877929688,70.01260375976562,IN,30.2701,74.755798,IN,987.8297512211948,1.65,True,True,146,114,IN → IN
JGA,BEK,Domestic,22.465499877929688,70.01260375976562,IN,28.4221,79.450798,IN,1155.4545382013357,1.93,True,True,146,115,IN → IN
JGA,IXC,Domestic,22.465499877929688,70.01260375976562,IN,30.6735,76.788498,IN,1133.8609718012567,1.89,True,True,146,116,IN → IN
JGA,KNU,Domestic,22.465499877929688,70.01260375976562,IN,26.404301,80.410103,IN,1139.5390923581629,1.9,True,True,146,117,IN → IN
JGA,DED,Domestic,22.465499877929688,70.01260375976562,IN,30.189243,78.176651,IN,1182.22426634321,1.97,True,True,146,118,IN → IN
JGA,DEL,Domestic,22.465499877929688,70.01260375976562,IN,28.55563,77.09519,IN,981.2525723433284,1.64,True,True,146,119,IN → IN
JGA,HDO,Domestic,22.465499877929688,70.01260375976562,IN,28.707701,77.358902,IN,1011.706893076446,1.69,True,True,146,120,IN → IN
JGA,DHM,Domestic,22.465499877929688,70.01260375976562,IN,32.164902,76.263018,IN,1242.1032247585467,2.07,True,True,146,121,IN → IN
JGA,GWL,Domestic,22.465499877929688,70.01260375976562,IN,26.29330062866211,78.22779846191406,IN,934.2508912684756,1.56,True,True,146,122,IN → IN
JGA,HSS,Domestic,22.465499877929688,70.01260375976562,IN,29.179399,75.755302,IN,941.8252630637325,1.57,True,True,146,123,IN → IN
JGA,JDH,Domestic,22.465499877929688,70.01260375976562,IN,26.251100540161133,73.04889678955078,IN,521.2754673621461,0.87,True,True,146,124,IN → IN
JGA,JAI,Domestic,22.465499877929688,70.01260375976562,IN,26.8242,75.812202,IN,760.3570813826487,1.27,True,True,146,125,IN → IN
JGA,JSA,Domestic,22.465499877929688,70.01260375976562,IN,26.8887,70.864998,IN,499.3152118437497,0.83,True,True,146,126,IN → IN
JGA,IXJ,Domestic,22.465499877929688,70.01260375976562,IN,32.688849,74.838152,IN,1231.814519231758,2.05,True,True,146,127,IN → IN
JGA,KQH,Domestic,22.465499877929688,70.01260375976562,IN,26.591007,74.812956,IN,667.8781778402695,1.11,True,True,146,128,IN → IN
JGA,KTU,Domestic,22.465499877929688,70.01260375976562,IN,25.160200119,75.84559631350001,IN,664.6304878669133,1.11,True,True,146,129,IN → IN
JGA,LUH,Domestic,22.465499877929688,70.01260375976562,IN,30.854700088500977,75.95259857177734,IN,1103.3821592142667,1.84,True,True,146,130,IN → IN
JGA,IXL,Domestic,22.465499877929688,70.01260375976562,IN,34.135899,77.546501,IN,1491.4245166349558,2.49,True,True,146,131,IN → IN
JGA,LKO,Domestic,22.465499877929688,70.01260375976562,IN,26.7605991364,80.8892974854,IN,1198.1405474457474,2.0,True,True,146,132,IN → IN
JGA,MZS,Domestic,22.465499877929688,70.01260375976562,IN,28.81746,78.92187,IN,1137.9006745417057,1.9,True,True,146,133,IN → IN
JGA,IXP,Domestic,22.465499877929688,70.01260375976562,IN,32.233611,75.634444,IN,1219.2821674042386,2.03,True,True,146,134,IN → IN
JGA,PGH,Domestic,22.465499877929688,70.01260375976562,IN,29.0334,79.473701,IN,1195.483367302841,1.99,True,True,146,135,IN → IN
JGA,SLV,Domestic,22.465499877929688,70.01260375976562,IN,31.0818,77.068001,IN,1186.0694724356415,1.98,True,True,146,136,IN → IN
JGA,SWN,Domestic,22.465499877929688,70.01260375976562,IN,29.994303,77.42456,IN,1116.2020781268036,1.86,True,True,146,137,IN → IN
JGA,SXR,Domestic,22.465499877929688,70.01260375976562,IN,33.987099,74.7742,IN,1362.9221889983337,2.27,True,True,146,138,IN → IN
JGA,TNI,Domestic,22.465499877929688,70.01260375976562,IN,24.56262,80.852927,IN,1129.2744850191152,1.88,True,True,146,139,IN → IN
JGA,VSV,Domestic,22.465499877929688,70.01260375976562,IN,27.499732,82.032927,IN,1333.6650819489655,2.22,True,True,146,140,IN → IN
JGA,AGX,Domestic,22.465499877929688,70.01260375976562,IN,10.8237,72.176003,IN,1314.7783151191586,2.19,True,True,146,141,IN → IN
JGA,BEP,Domestic,22.465499877929688,70.01260375976562,IN,15.162799835205078,76.88279724121094,IN,1086.8553119148137,1.81,True,True,146,142,IN → IN
JGA,BLR,Domestic,22.465499877929688,70.01260375976562,IN,13.1979,77.706299,IN,1312.711077502796,2.19,True,True,146,143,IN → IN
JGA,IXX,Domestic,22.465499877929688,70.01260375976562,IN,17.9081,77.487099,IN,929.92668715635,1.55,True,True,146,144,IN → IN
JGA,VGA,Domestic,22.465499877929688,70.01260375976562,IN,16.530399,80.796799,IN,1308.1678920536522,2.18,True,True,146,145,IN → IN
JGA,CJB,Domestic,22.465499877929688,70.01260375976562,IN,11.029999733,77.0434036255,IN,1474.7558846820257,2.46,True,True,146,146,IN → IN
JGA,COK,Domestic,22.465499877929688,70.01260375976562,IN,10.151047,76.400838,IN,1528.8883514288352,2.55,True,True,146,147,IN → IN
JGA,CCJ,Domestic,22.465499877929688,70.01260375976562,IN,11.1368,75.955299,IN,1409.009223547552,2.35,True,True,146,148,IN → IN
JGA,CDP,Domestic,22.465499877929688,70.01260375976562,IN,14.513154,78.769183,IN,1277.747516579262,2.13,True,True,146,149,IN → IN
JGA,CBD,Domestic,22.465499877929688,70.01260375976562,IN,9.153056,92.819273,IN,2847.067942576476,4.75,True,True,146,150,IN → IN
JGA,GOX,Domestic,22.465499877929688,70.01260375976562,IN,15.744257,73.860625,IN,849.5684892739756,1.42,True,True,146,151,IN → IN
JGA,GBI,Domestic,22.465499877929688,70.01260375976562,IN,17.308154,76.965246,IN,925.6453144948666,1.54,True,True,146,152,IN → IN
JGA,GOI,Domestic,22.465499877929688,70.01260375976562,IN,15.3808,73.831398,IN,884.1180742720502,1.47,True,True,146,153,IN → IN
JGA,HYD,Domestic,22.465499877929688,70.01260375976562,IN,17.231318,78.429855,IN,1054.9187582774969,1.76,True,True,146,154,IN → IN
JGA,BPM,Domestic,22.465499877929688,70.01260375976562,IN,17.4531,78.467598,IN,1044.3546460693142,1.74,True,True,146,155,IN → IN
JGA,VDY,Domestic,22.465499877929688,70.01260375976562,IN,15.175921,76.63303,IN,1068.45720261745,1.78,True,True,146,156,IN → IN
JGA,CNN,Domestic,22.465499877929688,70.01260375976562,IN,11.918614,75.547211,IN,1311.38795207832,2.19,True,True,146,157,IN → IN
JGA,KJB,Domestic,22.465499877929688,70.01260375976562,IN,15.716288,78.16923,IN,1138.6555542530828,1.9,True,True,146,158,IN → IN
JGA,IXM,Domestic,22.465499877929688,70.01260375976562,IN,9.83450984955,78.09339904790001,IN,1647.3194131247535,2.75,True,True,146,159,IN → IN
JGA,IXE,Domestic,22.465499877929688,70.01260375976562,IN,12.9612998962,74.8900985718,IN,1175.996475660263,1.96,True,True,146,160,IN → IN
JGA,MAA,Domestic,22.465499877929688,70.01260375976562,IN,12.990005,80.169296,IN,1504.5332624053774,2.51,True,True,146,161,IN → IN
JGA,MYQ,Domestic,22.465499877929688,70.01260375976562,IN,12.23,76.655833,IN,1338.1878539678844,2.23,True,True,146,162,IN → IN
JGA,NVY,Domestic,22.465499877929688,70.01260375976562,IN,11.612956,79.527382,IN,1573.3247359262684,2.62,True,True,146,163,IN → IN
JGA,IXZ,Domestic,22.465499877929688,70.01260375976562,IN,11.641208,92.729643,IN,2692.893132495919,4.49,True,True,146,164,IN → IN
JGA,PNY,Domestic,22.465499877929688,70.01260375976562,IN,11.968,79.812,IN,1562.5866765754606,2.6,True,True,146,165,IN → IN
JGA,PUT,Domestic,22.465499877929688,70.01260375976562,IN,14.1492996216,77.7910995483,IN,1236.008806229445,2.06,True,True,146,166,IN → IN
JGA,RMD,Domestic,22.465499877929688,70.01260375976562,IN,18.701,79.3923,IN,1061.9852234039668,1.77,True,True,146,167,IN → IN
JGA,RJA,Domestic,22.465499877929688,70.01260375976562,IN,17.105799,81.813204,IN,1370.2229137979537,2.28,True,True,146,168,IN → IN
JGA,SXV,Domestic,22.465499877929688,70.01260375976562,IN,11.78330039978,78.06559753418,IN,1462.9988898124232,2.44,True,True,146,169,IN → IN
JGA,TJV,Domestic,22.465499877929688,70.01260375976562,IN,10.723835,79.109457,IN,1624.812533518425,2.71,True,True,146,170,IN → IN
JGA,TCR,Domestic,22.465499877929688,70.01260375976562,IN,8.724241,78.025803,IN,1751.2154937079272,2.92,True,True,146,171,IN → IN
JGA,TIR,Domestic,22.465499877929688,70.01260375976562,IN,13.632499694800002,79.543296814,IN,1406.092469095322,2.34,True,True,146,172,IN → IN
JGA,TRZ,Domestic,22.465499877929688,70.01260375976562,IN,10.766223,78.71774,IN,1596.482556778957,2.66,True,True,146,173,IN → IN
JGA,TRV,Domestic,22.465499877929688,70.01260375976562,IN,8.48212,76.920097,IN,1721.1062092913392,2.87,True,True,146,174,IN → IN
JGA,WGC,Domestic,22.465499877929688,70.01260375976562,IN,17.9144,79.602203,IN,1121.0100943608131,1.87,True,True,146,175,IN → IN
IXY,HJR,Domestic,23.1127,70.100304,IN,24.8172,79.918602,IN,1015.218369543404,1.69,True,True,145,46,IN → IN
IXY,KLH,Domestic,23.1127,70.100304,IN,16.6647,74.289398,IN,840.0235209508246,1.4,True,True,145,47,IN → IN
IXY,IXK,Domestic,23.1127,70.100304,IN,21.317101,70.270401,IN,200.42773299342468,0.33,True,True,145,48,IN → IN
IXY,LTU,Domestic,23.1127,70.100304,IN,18.411501,76.464699,IN,843.0581569061206,1.41,True,True,145,49,IN → IN
IXY,NDC,Domestic,23.1127,70.100304,IN,19.1833,77.316704,IN,866.3558659871047,1.44,True,True,145,50,IN → IN
IXY,NAG,Domestic,23.1127,70.100304,IN,21.092199,79.047203,IN,948.5282760143788,1.58,True,True,145,51,IN → IN
IXY,ISK,Domestic,23.1127,70.100304,IN,20.119101,73.912903,IN,515.8306816350233,0.86,True,True,145,52,IN → IN
IXY,PNQ,Domestic,23.1127,70.100304,IN,18.5821,73.919701,IN,641.2433927225991,1.07,True,True,145,53,IN → IN
IXY,PBD,Domestic,23.1127,70.100304,IN,21.649524,69.656405,IN,168.9778099454434,0.28,True,True,145,54,IN → IN
IXY,RTC,Domestic,23.1127,70.100304,IN,17.013599,73.327797,IN,757.2479606588251,1.26,True,True,145,55,IN → IN
IXY,RAJ,Domestic,23.1127,70.100304,IN,22.3092,70.779503,IN,113.29612648168155,0.19,True,True,145,56,IN → IN
IXY,RPR,Domestic,23.1127,70.100304,IN,21.180401,81.7388,IN,1217.395172680673,2.03,True,True,145,57,IN → IN
IXY,SAG,Domestic,23.1127,70.100304,IN,19.688752,74.377354,IN,583.8854193028286,0.97,True,True,145,58,IN → IN
IXY,SSE,Domestic,23.1127,70.100304,IN,17.6280002594,75.93479919430001,IN,861.0481353876539,1.44,True,True,145,59,IN → IN
IXY,STV,Domestic,23.1127,70.100304,IN,21.1141,72.741798,IN,351.3138439605297,0.59,True,True,145,60,IN → IN
IXY,UDR,Domestic,23.1127,70.100304,IN,24.6177005768,73.89610290530001,IN,420.67605751958575,0.7,True,True,145,61,IN → IN
IXY,AZH,Domestic,23.1127,70.100304,IN,26.153333,83.118333,IN,1357.8289131613717,2.26,True,True,145,62,IN → IN
IXY,IXV,Domestic,23.1127,70.100304,IN,28.17530059814453,94.802001953125,IN,2534.4474258607765,4.22,True,True,145,63,IN → IN
IXY,IXA,Domestic,23.1127,70.100304,IN,23.886999,91.240402,IN,2155.4378697901134,3.59,True,True,145,64,IN → IN
IXY,IXB,Domestic,23.1127,70.100304,IN,26.68120002746582,88.32859802246094,IN,1879.0255988900733,3.13,True,True,145,65,IN → IN
IXY,RGH,Domestic,23.1127,70.100304,IN,25.2617,88.795601,IN,1909.7313463846967,3.18,True,True,145,66,IN → IN
IXY,SHL,Domestic,23.1127,70.100304,IN,25.70359992980957,91.97869873046876,IN,2231.381614089582,3.72,True,True,145,67,IN → IN
IXY,VNS,Domestic,23.1127,70.100304,IN,25.452129,82.861805,IN,1318.7847661155688,2.2,True,True,145,68,IN → IN
IXY,BBI,Domestic,23.1127,70.100304,IN,20.2444,85.817802,IN,1654.1809656961775,2.76,True,True,145,69,IN → IN
IXY,PAB,Domestic,23.1127,70.100304,IN,21.9884,82.111,IN,1239.373963604865,2.07,True,True,145,70,IN → IN
IXY,CCU,Domestic,23.1127,70.100304,IN,22.654699,88.446701,IN,1878.9262384032988,3.13,True,True,145,71,IN → IN
IXY,COH,Domestic,23.1127,70.100304,IN,26.3305,89.467201,IN,1986.5558038455515,3.31,True,True,145,72,IN → IN
IXY,CWK,Domestic,23.1127,70.100304,IN,25.167694,80.9358,IN,1122.6171397968585,1.87,True,True,145,73,IN → IN
IXY,DBD,Domestic,23.1127,70.100304,IN,23.834,86.425301,IN,1666.0509022918689,2.78,True,True,145,74,IN → IN
IXY,RDP,Domestic,23.1127,70.100304,IN,23.6225,87.243,IN,1749.7092006052235,2.92,True,True,145,75,IN → IN
IXY,DBR,Domestic,23.1127,70.100304,IN,26.192801,85.916901,IN,1633.5261290943015,2.72,True,True,145,76,IN → IN
IXY,DGH,Domestic,23.1127,70.100304,IN,24.446842,86.704955,IN,1695.0770347453497,2.83,True,True,145,77,IN → IN
IXY,DEP,Domestic,23.1127,70.100304,IN,27.9855003357,94.22280120850002,IN,2475.432170646465,4.13,True,True,145,78,IN → IN
IXY,GOP,Domestic,23.1127,70.100304,IN,26.7397003174,83.4496994019,IN,1404.3588001787532,2.34,True,True,145,79,IN → IN
IXY,GAU,Domestic,23.1127,70.100304,IN,26.10610008239746,91.58589935302734,IN,2194.832149071112,3.66,True,True,145,80,IN → IN
IXY,GAY,Domestic,23.1127,70.100304,IN,24.744301,84.951202,IN,1519.504876033047,2.53,True,True,145,81,IN → IN
IXY,IMF,Domestic,23.1127,70.100304,IN,24.7600002289,93.896697998,IN,2422.3704626489957,4.04,True,True,145,82,IN → IN
IXY,JRG,Domestic,23.1127,70.100304,IN,21.9135,84.0504,IN,1438.599665897197,2.4,True,True,145,83,IN → IN
IXY,PYB,Domestic,23.1127,70.100304,IN,18.879549,82.552478,IN,1375.0112923490617,2.29,True,True,145,84,IN → IN
IXY,IXW,Domestic,23.1127,70.100304,IN,22.813706,86.168981,IN,1644.672175401949,2.74,True,True,145,85,IN → IN
IXY,JRH,Domestic,23.1127,70.100304,IN,26.730456,94.175416,IN,2457.029964946383,4.1,True,True,145,86,IN → IN
IXY,KBK,Domestic,23.1127,70.100304,IN,26.776534,83.889214,IN,1447.7414224131371,2.41,True,True,145,87,IN → IN
IXY,IXQ,Domestic,23.1127,70.100304,IN,24.134325,91.810769,IN,2212.5104514943528,3.69,True,True,145,88,IN → IN
IXY,IXH,Domestic,23.1127,70.100304,IN,24.308657,92.00768,IN,2232.039011534473,3.72,True,True,145,89,IN → IN
IXY,IXS,Domestic,23.1127,70.100304,IN,24.9129009247,92.9786987305,IN,2329.6656017156274,3.88,True,True,145,90,IN → IN
IXY,IXN,Domestic,23.1127,70.100304,IN,24.061899,91.603897,IN,2191.7383117112786,3.65,True,True,145,91,IN → IN
IXY,AJL,Domestic,23.1127,70.100304,IN,23.840599,92.619698,IN,2295.7906302341976,3.83,True,True,145,92,IN → IN
IXY,IXI,Domestic,23.1127,70.100304,IN,27.295682,94.097266,IN,2454.6320375403443,4.09,True,True,145,93,IN → IN
IXY,LDA,Domestic,23.1127,70.100304,IN,25.01018,88.126917,IN,1841.0282910711487,3.07,True,True,145,94,IN → IN
IXY,DIB,Domestic,23.1127,70.100304,IN,27.4839000702,95.0168991089,IN,2547.013372470304,4.25,True,True,145,95,IN → IN
IXY,DMU,Domestic,23.1127,70.100304,IN,25.8838996887,93.7711029053,IN,2411.534359669418,4.02,True,True,145,96,IN → IN
IXY,MZU,Domestic,23.1127,70.100304,IN,26.119101,85.313698,IN,1572.777575490515,2.62,True,True,145,97,IN → IN
IXY,IXT,Domestic,23.1127,70.100304,IN,28.064786,95.336952,IN,2585.063106248055,4.31,True,True,145,98,IN → IN
IXY,PAT,Domestic,23.1127,70.100304,IN,25.591299,85.087997,IN,1542.176632012833,2.57,True,True,145,99,IN → IN
IXY,IXR,Domestic,23.1127,70.100304,IN,23.314300537100003,85.3217010498,IN,1554.963647284443,2.59,True,True,145,100,IN → IN
IXY,RRK,Domestic,23.1127,70.100304,IN,22.256571,84.815193,IN,1512.0033706567265,2.52,True,True,145,101,IN → IN
IXY,RUP,Domestic,23.1127,70.100304,IN,26.141867,89.907892,IN,2028.1935947559475,3.38,True,True,145,102,IN → IN
IXY,TEI,Domestic,23.1127,70.100304,IN,27.9412002563,96.1343994141,IN,2661.4370724688083,4.44,True,True,145,103,IN → IN
IXY,TEZ,Domestic,23.1127,70.100304,IN,26.7091007232666,92.78469848632812,IN,2319.14886405229,3.87,True,True,145,104,IN → IN
IXY,VTZ,Domestic,23.1127,70.100304,IN,17.723506,83.227729,IN,1492.497408462293,2.49,True,True,145,105,IN → IN
IXY,ZER,Domestic,23.1127,70.100304,IN,27.588301,93.828102,IN,2431.6315236127307,4.05,True,True,145,106,IN → IN
IXY,AGR,Domestic,23.1127,70.100304,IN,27.157683,77.960942,IN,909.8592651972576,1.52,True,True,145,107,IN → IN
IXY,HRH,Domestic,23.1127,70.100304,IN,27.861437,78.145404,IN,964.4052518976824,1.61,True,True,145,108,IN → IN
IXY,IXD,Domestic,23.1127,70.100304,IN,25.4401,81.733902,IN,1206.8088454341878,2.01,True,True,145,109,IN → IN
IXY,ATQ,Domestic,23.1127,70.100304,IN,31.7096,74.797302,IN,1062.0807826252228,1.77,True,True,145,110,IN → IN
IXY,AIP,Domestic,23.1127,70.100304,IN,31.4338,75.758797,IN,1080.6619680290323,1.8,True,True,145,111,IN → IN
IXY,BKB,Domestic,23.1127,70.100304,IN,28.070601,73.207199,IN,633.1658545418431,1.06,True,True,145,112,IN → IN
IXY,KUU,Domestic,23.1127,70.100304,IN,31.876699,77.154404,IN,1196.641176749435,1.99,True,True,145,113,IN → IN
IXY,BUP,Domestic,23.1127,70.100304,IN,30.2701,74.755798,IN,920.2175467341688,1.53,True,True,145,114,IN → IN
